route,date,day_of_week,days_prior,competitor_price,price,bookings,capacity,is_weekend
JFK-SFO,2026-03-23,0,36,289.83,348.17,94,200,0
DXB-LHR,2026-03-09,0,22,765.78,661.71,200,200,0
JFK-SFO,2026-03-31,1,44,319.85,292.12,162,200,0
SFO-JFK,2026-05-14,3,88,299.88,302.05,142,200,0
LHR-DXB,2026-02-26,3,11,826.92,930.22,120,200,0
LHR-JFK,2026-04-09,3,53,479.68,486.52,156,200,0
JFK-SFO,2026-03-26,3,39,333.92,322.48,168,200,0
SFO-JFK,2026-03-09,0,22,337.0,308.13,171,200,0
JFK-SFO,2026-04-09,3,53,303.39,273.02,184,200,0
JFK-LHR,2026-04-05,6,49,619.14,547.59,196,200,1
LHR-JFK,2026-05-09,5,83,597.64,574.75,148,200,1
SFO-JFK,2026-03-04,2,17,330.28,349.11,139,200,0
SFO-JFK,2026-05-07,3,81,311.1,362.8,106,200,0
JFK-LHR,2026-04-04,5,48,604.77,587.65,167,200,1
LHR-JFK,2026-04-18,5,62,626.42,719.79,106,200,1
LHR-JFK,2026-04-07,1,51,517.92,490.28,160,200,0
SFO-JFK,2026-03-05,3,18,338.34,272.29,200,200,0
JFK-LHR,2026-02-27,4,12,558.41,505.93,194,200,0
SFO-JFK,2026-03-24,1,37,345.48,346.36,147,200,0
JFK-SFO,2026-04-05,6,49,386.37,370.51,164,200,1
JFK-LHR,2026-04-19,6,63,661.32,657.49,140,200,1
JFK-SFO,2026-03-23,0,36,318.71,258.6,200,200,0
LHR-DXB,2026-03-13,4,26,751.91,724.03,175,200,0
LHR-DXB,2026-04-18,5,62,902.24,941.51,128,200,1
JFK-LHR,2026-03-29,6,42,622.82,699.89,112,200,1
SFO-JFK,2026-04-27,0,71,334.34,264.7,200,200,0
SFO-JFK,2026-05-01,4,75,306.81,339.85,130,200,0
JFK-SFO,2026-04-25,5,69,349.13,428.34,102,200,1
SFO-JFK,2026-04-08,2,52,303.2,335.05,134,200,0
DXB-LHR,2026-03-16,0,29,739.47,662.57,188,200,0
JFK-LHR,2026-05-01,4,75,552.7,538.34,152,200,0
JFK-LHR,2026-03-23,0,36,519.66,510.45,163,200,0
JFK-LHR,2026-03-26,3,39,548.79,491.44,200,200,0
JFK-SFO,2026-04-16,3,60,313.58,264.7,200,200,0
SFO-JFK,2026-03-12,3,25,316.36,371.63,104,200,0
LHR-DXB,2026-02-21,5,6,1054.96,1254.97,101,200,1
LHR-JFK,2026-02-28,5,13,710.05,612.08,200,200,1
JFK-LHR,2026-03-23,0,36,520.63,559.92,117,200,0
DXB-LHR,2026-04-18,5,62,917.52,897.63,162,200,1
LHR-JFK,2026-02-18,2,3,685.11,802.04,109,200,0
SFO-JFK,2026-02-20,4,5,371.04,387.88,132,200,0
JFK-LHR,2026-02-19,3,4,651.01,579.39,180,200,0
LHR-DXB,2026-04-15,2,59,721.91,664.59,166,200,0
LHR-JFK,2026-02-20,4,5,705.8,770.5,124,200,0
SFO-JFK,2026-03-16,0,29,307.07,374.92,109,200,0
LHR-DXB,2026-04-21,1,65,655.98,593.1,183,200,0
LHR-JFK,2026-03-19,3,32,558.94,443.97,200,200,0
LHR-JFK,2026-04-28,1,72,506.24,548.6,135,200,0
DXB-LHR,2026-04-19,6,63,900.6,980.52,120,200,1
LHR-DXB,2026-03-08,6,21,848.19,945.25,132,200,1
DXB-LHR,2026-04-05,6,49,912.87,867.95,149,200,1
JFK-LHR,2026-02-25,2,10,626.74,531.47,200,200,0
SFO-JFK,2026-03-07,5,20,383.23,413.78,121,200,1
JFK-LHR,2026-03-11,2,24,536.28,486.06,187,200,0
LHR-JFK,2026-02-17,1,2,810.59,765.53,164,200,0
LHR-JFK,2026-03-25,2,38,491.91,509.44,146,200,0
JFK-LHR,2026-04-22,2,66,473.66,460.68,165,200,0
JFK-SFO,2026-04-27,0,71,325.66,344.57,127,200,0
SFO-JFK,2026-04-08,2,52,339.66,289.67,200,200,0
LHR-JFK,2026-05-16,5,90,628.68,722.7,111,200,1
SFO-JFK,2026-04-19,6,63,398.49,385.61,173,200,1
DXB-LHR,2026-04-29,2,73,775.52,740.21,160,200,0
LHR-DXB,2026-03-13,4,26,774.43,735.46,156,200,0
LHR-JFK,2026-03-06,4,19,572.12,557.32,171,200,0
JFK-SFO,2026-05-05,1,79,320.2,365.34,110,200,0
SFO-JFK,2026-04-07,1,51,331.22,312.66,180,200,0
DXB-LHR,2026-03-20,4,33,722.38,848.5,107,200,0
DXB-LHR,2026-05-07,3,81,773.0,834.25,124,200,0
JFK-LHR,2026-05-08,4,82,532.49,452.99,200,200,0
LHR-JFK,2026-02-21,5,6,716.35,846.98,115,200,1
LHR-JFK,2026-03-30,0,43,470.66,437.02,189,200,0
SFO-JFK,2026-05-13,2,87,300.78,270.26,192,200,0
JFK-SFO,2026-04-03,4,47,306.08,310.7,132,200,0
LHR-JFK,2026-02-26,3,11,631.67,634.68,158,200,0
LHR-JFK,2026-02-18,2,3,694.69,623.13,199,200,0
LHR-JFK,2026-02-22,6,7,792.0,888.16,114,200,1
DXB-LHR,2026-02-25,2,10,765.42,742.46,162,200,0
JFK-LHR,2026-04-27,0,71,521.63,492.0,154,200,0
LHR-JFK,2026-04-15,2,59,504.39,465.85,177,200,0
LHR-JFK,2026-04-08,2,52,526.5,540.12,152,200,0
DXB-LHR,2026-04-02,3,46,754.03,720.69,149,200,0
JFK-LHR,2026-02-16,0,1,1039.23,1135.04,125,200,0
LHR-DXB,2026-03-09,0,22,742.23,717.43,157,200,0
SFO-JFK,2026-03-29,6,42,376.54,354.91,152,200,1
JFK-LHR,2026-03-25,2,38,506.2,525.67,140,200,0
LHR-DXB,2026-02-23,0,8,806.44,904.37,129,200,0
SFO-JFK,2026-02-19,3,4,411.46,370.33,184,200,0
DXB-LHR,2026-04-07,1,51,741.66,681.82,194,200,0
SFO-JFK,2026-02-17,1,2,476.96,440.35,192,200,0
SFO-JFK,2026-02-17,1,2,473.26,414.64,200,200,0
LHR-JFK,2026-03-30,0,43,555.51,440.53,200,200,0
LHR-JFK,2026-04-30,3,74,496.98,610.09,93,200,0
LHR-JFK,2026-04-27,0,71,496.83,444.29,178,200,0
JFK-SFO,2026-04-09,3,53,326.03,324.07,162,200,0
JFK-LHR,2026-04-24,4,68,532.7,440.92,200,200,0
JFK-LHR,2026-03-11,2,24,541.84,626.04,104,200,0
SFO-JFK,2026-05-08,4,82,294.13,350.57,95,200,0
DXB-LHR,2026-04-19,6,63,899.35,702.07,200,200,1
DXB-LHR,2026-05-05,1,79,692.21,661.33,164,200,0
DXB-LHR,2026-04-04,5,48,890.58,1019.34,123,200,1
DXB-LHR,2026-04-11,5,55,799.57,1019.01,96,200,1
JFK-SFO,2026-03-26,3,39,314.84,319.09,142,200,0
DXB-LHR,2026-03-31,1,44,751.68,654.65,198,200,0
LHR-DXB,2026-05-03,6,77,934.13,811.15,188,200,1
JFK-SFO,2026-04-15,2,59,293.82,253.9,200,200,0
LHR-JFK,2026-04-20,0,64,468.91,498.06,125,200,0
JFK-LHR,2026-04-09,3,53,503.84,460.82,165,200,0
SFO-JFK,2026-02-18,2,3,474.3,461.19,164,200,0
SFO-JFK,2026-02-26,3,11,356.08,406.23,120,200,0
LHR-DXB,2026-03-03,1,16,709.9,832.48,112,200,0
JFK-SFO,2026-05-13,2,87,293.05,320.83,118,200,0
SFO-JFK,2026-03-01,6,14,391.45,402.04,136,200,1
JFK-LHR,2026-05-15,4,89,492.02,434.25,190,200,0
JFK-SFO,2026-02-20,4,5,413.77,400.22,172,200,0
JFK-SFO,2026-05-13,2,87,320.74,300.52,154,200,0
LHR-JFK,2026-03-08,6,21,614.3,679.79,124,200,1
LHR-JFK,2026-05-15,4,89,489.04,521.66,144,200,0
LHR-DXB,2026-04-29,2,73,788.65,607.32,200,200,0
JFK-LHR,2026-05-06,2,80,536.57,421.2,200,200,0
LHR-DXB,2026-04-20,0,64,741.31,718.08,154,200,0
LHR-JFK,2026-04-22,2,66,485.64,555.5,111,200,0
LHR-DXB,2026-04-25,5,69,882.16,865.05,162,200,1
LHR-DXB,2026-03-31,1,44,770.27,807.49,127,200,0
JFK-SFO,2026-04-09,3,53,329.84,277.66,200,200,0
JFK-LHR,2026-05-01,4,75,476.75,414.49,200,200,0
DXB-LHR,2026-04-08,2,52,746.92,738.51,150,200,0
JFK-LHR,2026-04-16,3,60,530.44,581.79,120,200,0
LHR-DXB,2026-05-04,0,78,721.58,622.98,200,200,0
LHR-DXB,2026-05-09,5,83,786.32,724.41,193,200,1
JFK-SFO,2026-02-17,1,2,460.38,401.57,200,200,0
JFK-LHR,2026-02-24,1,9,639.69,681.06,137,200,0
LHR-DXB,2026-04-03,4,47,670.97,742.72,132,200,0
JFK-SFO,2026-03-11,2,24,310.85,310.87,147,200,0
LHR-DXB,2026-02-22,6,7,1029.71,1132.38,114,200,1
SFO-JFK,2026-03-18,2,31,295.87,263.8,176,200,0
JFK-LHR,2026-04-22,2,66,540.47,415.89,200,200,0
LHR-DXB,2026-05-02,5,76,930.16,887.13,170,200,1
LHR-JFK,2026-02-23,0,8,668.15,581.18,197,200,0
JFK-LHR,2026-04-14,1,58,504.54,425.15,200,200,0
DXB-LHR,2026-04-16,3,60,733.21,773.49,135,200,0
SFO-JFK,2026-03-20,4,33,287.51,278.11,145,200,0
DXB-LHR,2026-05-16,5,90,840.03,949.16,112,200,1
DXB-LHR,2026-03-19,3,32,733.55,714.77,145,200,0
JFK-LHR,2026-04-11,5,55,608.78,590.67,169,200,1
JFK-SFO,2026-04-26,6,70,369.15,301.33,200,200,1
JFK-SFO,2026-02-18,2,3,420.23,446.16,132,200,0
SFO-JFK,2026-03-04,2,17,331.01,329.71,158,200,0
JFK-LHR,2026-03-23,0,36,506.97,449.13,175,200,0
LHR-JFK,2026-05-16,5,90,562.79,664.94,96,200,1
LHR-JFK,2026-03-22,6,35,578.33,617.02,122,200,1
SFO-JFK,2026-03-29,6,42,365.14,378.3,148,200,1
DXB-LHR,2026-03-10,1,23,687.97,854.96,104,200,0
JFK-SFO,2026-04-30,3,74,330.96,312.71,176,200,0
DXB-LHR,2026-02-16,0,1,1498.59,1383.63,188,200,0
JFK-LHR,2026-02-17,1,2,776.34,693.9,194,200,0
LHR-DXB,2026-04-17,4,61,698.28,681.76,166,200,0
LHR-JFK,2026-04-07,1,51,472.45,557.31,115,200,0
SFO-JFK,2026-03-10,1,23,321.77,351.14,131,200,0
SFO-JFK,2026-02-25,2,10,376.76,344.47,189,200,0
LHR-DXB,2026-03-12,3,25,770.92,637.19,200,200,0
DXB-LHR,2026-04-02,3,46,799.01,700.44,177,200,0
LHR-JFK,2026-05-01,4,75,464.25,613.2,82,200,0
JFK-SFO,2026-02-17,1,2,527.94,583.19,132,200,0
JFK-SFO,2026-03-21,5,34,360.7,310.64,191,200,1
JFK-LHR,2026-04-08,2,52,472.13,619.59,91,200,0
LHR-DXB,2026-04-01,2,45,691.98,847.72,93,200,0
LHR-JFK,2026-03-13,4,26,539.05,476.56,200,200,0
JFK-SFO,2026-05-06,2,80,335.24,248.26,200,200,0
LHR-DXB,2026-02-21,5,6,1141.59,954.21,200,200,1
SFO-JFK,2026-04-21,1,65,336.12,362.29,119,200,0
LHR-DXB,2026-02-17,1,2,1147.03,1003.47,176,200,0
SFO-JFK,2026-02-27,4,12,371.11,347.94,161,200,0
SFO-JFK,2026-02-27,4,12,338.98,414.82,107,200,0
LHR-JFK,2026-02-16,0,1,927.64,1031.5,109,200,0
JFK-SFO,2026-04-04,5,48,356.39,321.09,189,200,1
JFK-LHR,2026-04-16,3,60,516.56,615.58,105,200,0
DXB-LHR,2026-04-18,5,62,793.16,789.25,164,200,1
LHR-DXB,2026-02-21,5,6,1006.19,970.08,161,200,1
SFO-JFK,2026-02-21,5,6,494.8,520.2,127,200,1
JFK-SFO,2026-05-08,4,82,322.3,256.12,200,200,0
JFK-SFO,2026-04-05,6,49,407.39,400.4,156,200,1
JFK-LHR,2026-03-29,6,42,631.93,720.51,123,200,1
SFO-JFK,2026-05-12,1,86,283.14,326.27,114,200,0
JFK-SFO,2026-03-04,2,17,364.35,317.65,194,200,0
JFK-LHR,2026-03-24,1,37,480.09,567.4,104,200,0
SFO-JFK,2026-03-27,4,40,296.54,317.15,139,200,0
DXB-LHR,2026-04-15,2,59,780.08,695.29,191,200,0
JFK-LHR,2026-03-06,4,19,501.02,455.9,185,200,0
SFO-JFK,2026-03-16,0,29,289.44,262.36,171,200,0
DXB-LHR,2026-03-01,6,14,928.48,857.3,166,200,1
LHR-JFK,2026-04-21,1,65,525.84,456.08,200,200,0
LHR-JFK,2026-03-18,2,31,561.45,425.78,200,200,0
LHR-JFK,2026-02-21,5,6,777.75,696.92,181,200,1
JFK-SFO,2026-04-03,4,47,339.82,310.12,168,200,0
DXB-LHR,2026-03-02,0,15,837.71,782.66,165,200,0
SFO-JFK,2026-03-29,6,42,356.62,353.28,152,200,1
SFO-JFK,2026-05-08,4,82,298.95,261.06,178,200,0
LHR-DXB,2026-04-13,0,57,779.89,850.31,125,200,0
LHR-DXB,2026-02-18,2,3,1084.44,1181.33,118,200,0
JFK-LHR,2026-04-29,2,73,498.17,548.05,121,200,0
JFK-LHR,2026-03-06,4,19,498.35,483.0,143,200,0
LHR-DXB,2026-04-19,6,63,804.07,790.41,154,200,1
JFK-SFO,2026-03-26,3,39,338.15,367.57,138,200,0
JFK-SFO,2026-03-20,4,33,293.44,332.38,109,200,0
SFO-JFK,2026-03-05,3,18,305.17,368.52,108,200,0
DXB-LHR,2026-03-27,4,40,795.91,737.54,186,200,0
JFK-SFO,2026-03-14,5,27,368.92,351.24,169,200,1
JFK-LHR,2026-04-08,2,52,487.29,571.58,101,200,0
DXB-LHR,2026-02-24,1,9,884.33,819.63,175,200,0
SFO-JFK,2026-04-04,5,48,394.05,402.48,142,200,1
SFO-JFK,2026-04-05,6,49,350.19,340.59,171,200,1
SFO-JFK,2026-04-17,4,61,291.89,327.41,124,200,0
JFK-LHR,2026-04-08,2,52,482.22,416.06,194,200,0
LHR-DXB,2026-02-24,1,9,774.08,885.91,113,200,0
SFO-JFK,2026-03-13,4,26,290.64,314.67,135,200,0
DXB-LHR,2026-04-23,3,67,768.84,729.68,154,200,0
DXB-LHR,2026-04-04,5,48,790.43,1033.77,81,200,1
DXB-LHR,2026-03-28,5,41,841.28,932.22,127,200,1
JFK-LHR,2026-04-17,4,61,502.17,438.34,179,200,0
JFK-SFO,2026-02-21,5,6,436.81,520.81,112,200,1
JFK-LHR,2026-04-12,6,56,563.16,725.75,99,200,1
JFK-LHR,2026-03-17,1,30,525.11,479.03,180,200,0
JFK-LHR,2026-05-15,4,89,546.9,601.24,135,200,0
JFK-SFO,2026-02-24,1,9,388.58,322.1,197,200,0
SFO-JFK,2026-03-10,1,23,310.81,274.67,200,200,0
JFK-LHR,2026-02-17,1,2,819.76,966.42,100,200,0
JFK-SFO,2026-04-27,0,71,327.66,306.32,155,200,0
JFK-SFO,2026-04-18,5,62,400.46,376.91,153,200,1
JFK-LHR,2026-04-30,3,74,505.75,440.9,200,200,0
LHR-DXB,2026-04-26,6,70,815.36,1032.9,97,200,1
JFK-LHR,2026-05-07,3,81,532.94,484.2,181,200,0
LHR-JFK,2026-02-19,3,4,699.3,816.97,114,200,0
DXB-LHR,2026-02-16,0,1,1299.91,1176.87,189,200,0
LHR-JFK,2026-03-12,3,25,568.64,490.25,185,200,0
JFK-LHR,2026-03-22,6,35,675.62,545.47,200,200,1
LHR-JFK,2026-04-06,0,50,490.35,608.19,89,200,0
LHR-DXB,2026-04-15,2,59,734.42,635.17,200,200,0
DXB-LHR,2026-03-31,1,44,735.82,610.75,200,200,0
LHR-DXB,2026-05-01,4,75,737.17,628.04,200,200,0
SFO-JFK,2026-02-19,3,4,461.44,367.02,200,200,0
JFK-SFO,2026-04-21,1,65,300.8,314.87,133,200,0
LHR-DXB,2026-05-09,5,83,882.95,730.4,200,200,1
JFK-SFO,2026-04-12,6,56,367.24,398.56,129,200,1
JFK-LHR,2026-04-26,6,70,590.05,585.85,155,200,1
JFK-SFO,2026-03-14,5,27,366.26,424.62,108,200,1
JFK-SFO,2026-05-16,5,90,404.39,401.93,162,200,1
LHR-DXB,2026-04-04,5,48,918.34,1012.66,127,200,1
LHR-JFK,2026-02-27,4,12,588.03,649.24,132,200,0
DXB-LHR,2026-04-09,3,53,665.41,779.95,107,200,0
JFK-LHR,2026-02-18,2,3,817.59,637.96,200,200,0
SFO-JFK,2026-02-18,2,3,490.13,394.62,200,200,0
DXB-LHR,2026-05-16,5,90,905.28,780.29,200,200,1
JFK-LHR,2026-03-22,6,35,652.88,696.39,138,200,1
JFK-LHR,2026-04-20,0,64,480.05,567.16,104,200,0
JFK-SFO,2026-03-06,4,19,311.41,356.65,104,200,0
JFK-SFO,2026-04-02,3,46,283.15,252.4,189,200,0
LHR-DXB,2026-03-01,6,14,971.68,905.05,178,200,1
LHR-DXB,2026-03-27,4,40,737.25,700.2,162,200,0
LHR-JFK,2026-04-15,2,59,534.28,535.98,135,200,0
JFK-SFO,2026-05-08,4,82,290.94,336.04,102,200,0
DXB-LHR,2026-02-17,1,2,1068.43,1069.46,163,200,0
SFO-JFK,2026-03-01,6,14,445.7,474.71,142,200,1
LHR-JFK,2026-03-08,6,21,701.92,592.81,200,200,1
DXB-LHR,2026-05-06,2,80,689.51,665.97,153,200,0
DXB-LHR,2026-04-25,5,69,939.86,789.63,195,200,1
DXB-LHR,2026-04-13,0,57,779.18,583.58,200,200,0
DXB-LHR,2026-03-17,1,30,760.9,599.39,200,200,0
JFK-LHR,2026-05-06,2,80,498.29,528.53,121,200,0
JFK-SFO,2026-04-21,1,65,303.67,307.31,139,200,0
SFO-JFK,2026-04-22,2,66,297.88,271.11,195,200,0
JFK-SFO,2026-05-10,6,84,344.25,295.07,196,200,1
LHR-DXB,2026-04-30,3,74,667.75,802.83,107,200,0
LHR-DXB,2026-05-01,4,75,784.97,654.51,200,200,0
LHR-JFK,2026-03-25,2,38,551.75,463.72,197,200,0
SFO-JFK,2026-04-14,1,58,317.54,265.6,200,200,0
LHR-JFK,2026-04-07,1,51,564.97,543.85,171,200,0
SFO-JFK,2026-02-18,2,3,413.09,361.29,190,200,0
LHR-JFK,2026-04-06,0,50,481.25,578.21,97,200,0
SFO-JFK,2026-03-08,6,21,379.93,325.54,186,200,1
JFK-LHR,2026-03-05,3,18,519.23,527.32,137,200,0
JFK-SFO,2026-04-28,1,72,333.3,362.58,135,200,0
JFK-LHR,2026-03-15,6,28,701.03,545.83,200,200,1
JFK-LHR,2026-04-09,3,53,519.26,572.09,124,200,0
LHR-JFK,2026-04-06,0,50,479.76,585.85,98,200,0
LHR-JFK,2026-04-23,3,67,542.67,467.78,200,200,0
DXB-LHR,2026-03-25,2,38,739.85,597.83,200,200,0
DXB-LHR,2026-05-15,4,89,728.98,755.86,143,200,0
LHR-DXB,2026-05-06,2,80,749.13,827.73,116,200,0
LHR-JFK,2026-02-25,2,10,547.49,617.0,125,200,0
DXB-LHR,2026-02-28,5,13,1025.84,922.01,180,200,1
JFK-SFO,2026-05-07,3,81,303.17,273.98,191,200,0
JFK-LHR,2026-03-28,5,41,674.69,650.24,175,200,1
SFO-JFK,2026-04-23,3,67,319.01,309.34,150,200,0
JFK-SFO,2026-03-26,3,39,326.43,372.59,125,200,0
LHR-JFK,2026-05-05,1,79,509.41,516.89,142,200,0
LHR-JFK,2026-02-26,3,11,608.52,568.7,166,200,0
JFK-SFO,2026-02-17,1,2,546.07,593.48,125,200,0
JFK-SFO,2026-02-28,5,13,397.48,367.74,179,200,1
DXB-LHR,2026-02-25,2,10,759.17,665.62,189,200,0
JFK-LHR,2026-04-01,2,45,488.54,526.28,129,200,0
JFK-SFO,2026-04-11,5,55,380.86,302.81,200,200,1
JFK-SFO,2026-05-04,0,78,310.99,260.19,200,200,0
SFO-JFK,2026-03-29,6,42,349.99,363.43,131,200,1
LHR-DXB,2026-04-22,2,66,730.17,599.09,200,200,0
DXB-LHR,2026-04-09,3,53,712.8,679.22,161,200,0
DXB-LHR,2026-04-28,1,72,700.04,749.22,131,200,0
DXB-LHR,2026-03-17,1,30,755.43,647.28,187,200,0
LHR-DXB,2026-05-11,0,85,723.3,678.51,159,200,0
LHR-JFK,2026-03-02,0,15,580.0,660.26,120,200,0
LHR-JFK,2026-03-25,2,38,524.38,446.71,200,200,0
JFK-LHR,2026-04-15,2,59,540.8,556.95,133,200,0
LHR-JFK,2026-05-16,5,90,652.68,636.68,172,200,1
LHR-JFK,2026-02-20,4,5,693.71,537.89,200,200,0
LHR-JFK,2026-03-23,0,36,528.25,517.0,166,200,0
JFK-SFO,2026-02-20,4,5,388.88,340.26,200,200,0
SFO-JFK,2026-02-28,5,13,417.99,400.65,173,200,1
LHR-DXB,2026-05-11,0,85,769.5,702.78,187,200,0
LHR-DXB,2026-03-09,0,22,822.99,637.08,200,200,0
LHR-DXB,2026-04-10,4,54,742.72,754.22,149,200,0
SFO-JFK,2026-04-28,1,72,294.1,280.27,162,200,0
JFK-LHR,2026-04-19,6,63,671.03,552.07,200,200,1
DXB-LHR,2026-04-22,2,66,778.95,590.13,200,200,0
JFK-LHR,2026-04-28,1,72,486.38,575.51,110,200,0
SFO-JFK,2026-04-29,2,73,290.75,361.11,95,200,0
LHR-JFK,2026-02-25,2,10,647.39,706.38,120,200,0
LHR-JFK,2026-04-11,5,55,620.37,683.9,121,200,1
SFO-JFK,2026-03-26,3,39,320.94,330.53,147,200,0
JFK-LHR,2026-05-09,5,83,576.39,500.62,199,200,1
SFO-JFK,2026-03-23,0,36,308.48,331.93,126,200,0
JFK-LHR,2026-03-07,5,20,592.05,751.58,93,200,1
JFK-SFO,2026-03-17,1,30,307.93,335.54,136,200,0
SFO-JFK,2026-03-30,0,43,312.05,281.37,199,200,0
JFK-LHR,2026-05-14,3,88,487.07,463.93,162,200,0
JFK-LHR,2026-04-08,2,52,483.23,549.81,105,200,0
LHR-DXB,2026-04-25,5,69,909.63,958.68,127,200,1
LHR-JFK,2026-05-06,2,80,483.57,580.09,110,200,0
LHR-JFK,2026-03-04,2,17,559.87,494.63,184,200,0
JFK-LHR,2026-02-25,2,10,643.38,625.63,146,200,0
DXB-LHR,2026-02-25,2,10,753.84,868.77,115,200,0
LHR-DXB,2026-02-16,0,1,1401.2,1620.85,122,200,0
LHR-DXB,2026-03-15,6,28,850.65,1067.23,100,200,1
LHR-DXB,2026-04-29,2,73,652.07,749.43,102,200,0
LHR-JFK,2026-03-26,3,39,488.96,599.27,106,200,0
LHR-JFK,2026-04-04,5,48,663.11,509.11,200,200,1
LHR-DXB,2026-02-19,3,4,1009.33,1018.15,142,200,0
JFK-LHR,2026-03-14,5,27,692.42,633.33,174,200,1
LHR-DXB,2026-03-11,2,24,810.92,902.1,122,200,0
JFK-LHR,2026-05-03,6,77,675.35,685.34,139,200,1
LHR-DXB,2026-04-02,3,46,772.04,658.16,200,200,0
JFK-SFO,2026-05-02,5,76,371.37,362.11,150,200,1
LHR-DXB,2026-04-17,4,61,684.23,626.45,189,200,0
DXB-LHR,2026-05-04,0,78,770.35,845.17,116,200,0
LHR-JFK,2026-04-11,5,55,629.37,505.65,200,200,1
LHR-JFK,2026-04-07,1,51,512.12,584.24,124,200,0
LHR-DXB,2026-04-07,1,51,724.13,663.88,169,200,0
SFO-JFK,2026-03-22,6,35,395.39,412.42,128,200,1
LHR-JFK,2026-02-26,3,11,529.79,678.02,84,200,0
LHR-JFK,2026-05-11,0,85,501.69,546.28,121,200,0
JFK-LHR,2026-05-09,5,83,565.73,614.39,130,200,1
LHR-JFK,2026-04-09,3,53,561.24,595.19,129,200,0
JFK-LHR,2026-05-10,6,84,563.76,581.59,145,200,1
LHR-JFK,2026-03-25,2,38,556.99,485.8,192,200,0
JFK-SFO,2026-04-04,5,48,402.69,403.75,135,200,1
LHR-DXB,2026-04-04,5,48,875.45,779.74,175,200,1
JFK-SFO,2026-02-26,3,11,358.56,354.08,143,200,0
LHR-JFK,2026-03-16,0,29,524.91,619.56,109,200,0
LHR-DXB,2026-04-29,2,73,744.48,728.19,143,200,0
SFO-JFK,2026-03-26,3,39,297.24,317.84,127,200,0
JFK-LHR,2026-05-06,2,80,490.95,544.92,122,200,0
DXB-LHR,2026-04-06,0,50,686.55,747.3,130,200,0
LHR-JFK,2026-04-05,6,49,668.92,513.18,200,200,1
LHR-JFK,2026-05-11,0,85,460.52,606.59,79,200,0
JFK-SFO,2026-04-30,3,74,298.97,252.31,200,200,0
SFO-JFK,2026-03-28,5,41,358.72,427.24,101,200,1
DXB-LHR,2026-04-15,2,59,672.02,813.39,93,200,0
LHR-JFK,2026-03-05,3,18,519.19,531.85,152,200,0
LHR-DXB,2026-04-25,5,69,914.14,953.0,133,200,1
JFK-LHR,2026-04-01,2,45,471.03,518.18,132,200,0
LHR-DXB,2026-03-28,5,41,860.06,928.06,132,200,1
SFO-JFK,2026-05-06,2,80,282.34,358.57,84,200,0
SFO-JFK,2026-04-25,5,69,366.09,436.31,113,200,1
LHR-DXB,2026-03-23,0,36,787.04,684.85,193,200,0
JFK-SFO,2026-02-19,3,4,385.86,359.4,173,200,0
SFO-JFK,2026-05-14,3,88,311.81,345.3,133,200,0
LHR-DXB,2026-05-03,6,77,847.63,1029.11,103,200,1
JFK-SFO,2026-02-28,5,13,434.3,446.56,147,200,1
DXB-LHR,2026-03-07,5,20,876.04,920.3,126,200,1
LHR-JFK,2026-04-30,3,74,473.36,525.59,115,200,0
DXB-LHR,2026-03-25,2,38,801.29,620.71,200,200,0
LHR-DXB,2026-03-13,4,26,689.87,858.08,97,200,0
DXB-LHR,2026-04-23,3,67,720.89,834.5,108,200,0
JFK-SFO,2026-03-02,0,15,314.25,391.78,103,200,0
JFK-SFO,2026-04-06,0,50,312.63,280.71,196,200,0
JFK-SFO,2026-02-18,2,3,436.11,389.87,176,200,0
LHR-JFK,2026-05-12,1,86,507.13,577.06,111,200,0
JFK-SFO,2026-04-07,1,51,314.69,299.62,169,200,0
LHR-DXB,2026-04-17,4,61,720.94,592.8,200,200,0
SFO-JFK,2026-03-11,2,24,326.64,316.32,143,200,0
LHR-DXB,2026-03-11,2,24,800.78,693.12,184,200,0
LHR-JFK,2026-02-26,3,11,539.96,553.07,137,200,0
LHR-DXB,2026-04-15,2,59,699.08,685.34,153,200,0
JFK-SFO,2026-05-06,2,80,315.49,356.7,106,200,0
LHR-DXB,2026-05-09,5,83,919.15,978.02,143,200,1
JFK-SFO,2026-03-06,4,19,346.0,264.84,200,200,0
DXB-LHR,2026-04-26,6,70,869.1,834.35,151,200,1
LHR-JFK,2026-03-28,5,41,590.45,644.37,136,200,1
LHR-DXB,2026-04-16,3,60,698.6,789.88,112,200,0
LHR-DXB,2026-03-31,1,44,742.98,849.36,112,200,0
LHR-DXB,2026-05-03,6,77,927.68,904.06,170,200,1
JFK-SFO,2026-02-23,0,8,395.77,371.95,171,200,0
JFK-LHR,2026-03-10,1,23,590.54,448.7,200,200,0
LHR-DXB,2026-04-27,0,71,718.27,816.56,123,200,0
LHR-JFK,2026-03-21,5,34,596.98,671.96,122,200,1
LHR-JFK,2026-03-25,2,38,502.74,467.59,174,200,0
SFO-JFK,2026-02-22,6,7,470.54,436.14,179,200,1
LHR-DXB,2026-04-12,6,56,928.74,778.2,200,200,1
JFK-LHR,2026-03-29,6,42,604.95,573.23,177,200,1
LHR-JFK,2026-05-14,3,88,475.52,503.27,142,200,0
JFK-SFO,2026-04-23,3,67,288.33,351.51,93,200,0
LHR-DXB,2026-03-30,0,43,710.28,638.17,196,200,0
LHR-JFK,2026-03-01,6,14,672.98,703.41,140,200,1
LHR-JFK,2026-03-10,1,23,579.6,503.16,200,200,0
